review_year,app_name,score_not_recommend
2011.0,Space Pirates and Zombies,-0.5
2013.0,Space Pirates and Zombies,0.5
2014.0,Space Pirates and Zombies,-0.5
2011.0,SpaceChem,-0.3
2012.0,SpaceChem,-0.3
2013.0,SpaceChem,-0.3
2014.0,SpaceChem,1.7
2011.0,Spiral Knights,-0.23026315789473684
2012.0,Spiral Knights,-0.23026315789473684
2013.0,Spiral Knights,0.7697368421052632
2014.0,Spiral Knights,8.769736842105264
2015.0,Spiral Knights,3.7697368421052633
2011.0,"Star Wars: Battlefront 2 (Classic, 2005)",-0.45
2012.0,"Star Wars: Battlefront 2 (Classic, 2005)",-0.45
2013.0,"Star Wars: Battlefront 2 (Classic, 2005)",-0.45
2014.0,"Star Wars: Battlefront 2 (Classic, 2005)",2.55
2015.0,"Star Wars: Battlefront 2 (Classic, 2005)",0.55
2011.0,Street Fighter® IV,-1.0
2014.0,Street Fighter® IV,0.0
2011.0,Swords and Soldiers HD,-1.0
2015.0,Swords and Soldiers HD,-1.0
2011.0,Terraria,-0.4430727023319616
2012.0,Terraria,-0.4430727023319616
2013.0,Terraria,1.5569272976680384
2014.0,Terraria,5.556927297668039
2015.0,Terraria,7.556927297668039
2011.0,The Binding of Isaac,-0.2648648648648649
2012.0,The Binding of Isaac,-0.2648648648648649
2013.0,The Binding of Isaac,1.7351351351351352
2014.0,The Binding of Isaac,1.7351351351351352
2015.0,The Binding of Isaac,-0.2648648648648649
2011.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition,-0.22727272727272727
2013.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition,0.7727272727272727
2014.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition,-0.22727272727272727
2015.0,The Elder Scrolls IV: Oblivion® Game of the Year Edition,-0.22727272727272727
2011.0,The Witcher 2: Assassins of Kings Enhanced Edition,-0.4358974358974359
2012.0,The Witcher 2: Assassins of Kings Enhanced Edition,-0.4358974358974359
2013.0,The Witcher 2: Assassins of Kings Enhanced Edition,-0.4358974358974359
2014.0,The Witcher 2: Assassins of Kings Enhanced Edition,1.564102564102564
2015.0,The Witcher 2: Assassins of Kings Enhanced Edition,0.5641025641025641
2011.0,The Witcher: Enhanced Edition Director's Cut,-0.8260869565217391
2013.0,The Witcher: Enhanced Edition Director's Cut,-0.8260869565217391
2014.0,The Witcher: Enhanced Edition Director's Cut,0.17391304347826086
2015.0,The Witcher: Enhanced Edition Director's Cut,-0.8260869565217391
2011.0,Torchlight,0.0
2012.0,Torchlight,0.0
2013.0,Torchlight,0.0
2014.0,Torchlight,0.0
2011.0,Trine Enchanted Edition,-0.75
2012.0,Trine Enchanted Edition,-0.75
2013.0,Trine Enchanted Edition,-0.75
2014.0,Trine Enchanted Edition,-0.75
2015.0,Trine Enchanted Edition,-0.75
2011.0,Uplink,-0.5714285714285714
2012.0,Uplink,-0.5714285714285714
2014.0,Uplink,-0.5714285714285714
2015.0,Uplink,-0.5714285714285714
2011.0,VVVVVV,-0.5
2012.0,VVVVVV,-0.5
2013.0,VVVVVV,-0.5
2014.0,VVVVVV,-0.5
2015.0,VVVVVV,-0.5
2011.0,Victoria II,-0.2
2014.0,Victoria II,-0.2
2015.0,Victoria II,0.8
2011.0,"Warhammer 40,000: Dawn of War II",-0.3125
2012.0,"Warhammer 40,000: Dawn of War II",-0.3125
2013.0,"Warhammer 40,000: Dawn of War II",-0.3125
2014.0,"Warhammer 40,000: Dawn of War II",-0.3125
2015.0,"Warhammer 40,000: Dawn of War II",0.6875
2011.0,"Warhammer 40,000: Space Marine",-0.4166666666666667
2012.0,"Warhammer 40,000: Space Marine",-0.4166666666666667
2013.0,"Warhammer 40,000: Space Marine",-0.4166666666666667
2014.0,"Warhammer 40,000: Space Marine",0.5833333333333333
2015.0,"Warhammer 40,000: Space Marine",-0.4166666666666667
2011.0,"Warhammer® 40,000: Dawn of War® II Chaos Rising",-0.2857142857142857
2013.0,"Warhammer® 40,000: Dawn of War® II Chaos Rising",0.7142857142857143
2014.0,"Warhammer® 40,000: Dawn of War® II Chaos Rising",-0.2857142857142857
2015.0,"Warhammer® 40,000: Dawn of War® II Chaos Rising",-0.2857142857142857
2011.0,Wings of Prey,-0.5
2014.0,Wings of Prey,-0.5
2011.0,X-COM: UFO Defense,0.3333333333333333
2015.0,X-COM: UFO Defense,0.3333333333333333
2011.0,Zen Bound 2,-0.3333333333333333
2013.0,Zen Bound 2,-0.3333333333333333
2014.0,Zen Bound 2,-0.3333333333333333
2011.0,Zeno Clash,-0.8333333333333334
2012.0,Zeno Clash,-0.8333333333333334
2013.0,Zeno Clash,-0.8333333333333334
2015.0,Zeno Clash,-0.8333333333333334
2012.0,AirMech Strike,-0.4225352112676056
2013.0,AirMech Strike,-0.4225352112676056
2014.0,AirMech Strike,1.5774647887323945
2015.0,AirMech Strike,0.5774647887323944
2012.0,Alan Wake,-0.48
2013.0,Alan Wake,-0.48
2014.0,Alan Wake,-0.48
2015.0,Alan Wake,-0.48
2012.0,Analogue: A Hate Story,-1.0
2013.0,Analogue: A Hate Story,-1.0
2014.0,Analogue: A Hate Story,-1.0
2015.0,Analogue: A Hate Story,-1.0
2012.0,Assassin’s Creed® III,-0.2962962962962963
2013.0,Assassin’s Creed® III,0.7037037037037037
2014.0,Assassin’s Creed® III,0.7037037037037037
2015.0,Assassin’s Creed® III,1.7037037037037037
2012.0,Awesomenauts - the 2D moba,-0.4533333333333333
2013.0,Awesomenauts - the 2D moba,1.5466666666666666
2014.0,Awesomenauts - the 2D moba,4.546666666666667
2015.0,Awesomenauts - the 2D moba,0.5466666666666666
2012.0,Back to the Future: The Game,0.0
2013.0,Back to the Future: The Game,0.0
2014.0,Back to the Future: The Game,0.0
2015.0,Back to the Future: The Game,0.0
2012.0,Batman: Arkham Asylum Game of the Year Edition,-0.6176470588235294
2013.0,Batman: Arkham Asylum Game of the Year Edition,-0.6176470588235294
2014.0,Batman: Arkham Asylum Game of the Year Edition,-0.6176470588235294
2015.0,Batman: Arkham Asylum Game of the Year Edition,-0.6176470588235294
2012.0,BioShock® 2,-0.35294117647058826
2013.0,BioShock® 2,-0.35294117647058826
2014.0,BioShock® 2,0.6470588235294117
2015.0,BioShock® 2,0.6470588235294117
2012.0,Blacklight: Retribution,0.6556291390728477
2013.0,Blacklight: Retribution,1.6556291390728477
2014.0,Blacklight: Retribution,12.655629139072847
2015.0,Blacklight: Retribution,12.655629139072847
2012.0,Bloody Good Time,0.2
2014.0,Bloody Good Time,1.2
2012.0,Borderlands 2,-0.4
2013.0,Borderlands 2,-0.4
2014.0,Borderlands 2,7.6
2015.0,Borderlands 2,3.6
2012.0,Borderlands: The Zombie Island of Dr. Ned,0.0
2012.0,Brothers in Arms: Hell's Highway™,-1.0
2014.0,Brothers in Arms: Hell's Highway™,-1.0
2015.0,Brothers in Arms: Hell's Highway™,-1.0
2012.0,Call of Duty: World at War,-0.5490196078431373
2013.0,Call of Duty: World at War,-0.5490196078431373
2014.0,Call of Duty: World at War,-0.5490196078431373
2015.0,Call of Duty: World at War,0.4509803921568627
2012.0,Call of Duty®,-0.3333333333333333
2014.0,Call of Duty®,-0.3333333333333333
2015.0,Call of Duty®,-0.3333333333333333
2012.0,Call of Duty® 4: Modern Warfare®,-0.4117647058823529
2013.0,Call of Duty® 4: Modern Warfare®,-0.4117647058823529
2014.0,Call of Duty® 4: Modern Warfare®,0.5882352941176471
2015.0,Call of Duty® 4: Modern Warfare®,0.5882352941176471
2012.0,Call of Duty®: Black Ops II,0.5982142857142857
2013.0,Call of Duty®: Black Ops II,1.5982142857142856
2014.0,Call of Duty®: Black Ops II,6.598214285714286
2015.0,Call of Duty®: Black Ops II,1.5982142857142856
2012.0,Castle Crashers®,-0.47701149425287354
2013.0,Castle Crashers®,-0.47701149425287354
2014.0,Castle Crashers®,0.5229885057471264
2015.0,Castle Crashers®,2.5229885057471266
2012.0,Chivalry: Medieval Warfare,-0.19724770642201836
2013.0,Chivalry: Medieval Warfare,2.802752293577982
2014.0,Chivalry: Medieval Warfare,6.802752293577981
2015.0,Chivalry: Medieval Warfare,10.802752293577981
2012.0,Cities in Motion,1.0
2012.0,Closure,-1.0
2013.0,Closure,-1.0
2012.0,Command & Conquer 3: Kane's Wrath,-0.3333333333333333
2014.0,Command & Conquer 3: Kane's Wrath,-0.3333333333333333
2012.0,Command & Conquer 3: Tiberium Wars,-0.25
2014.0,Command & Conquer 3: Tiberium Wars,-0.25
2015.0,Command & Conquer 3: Tiberium Wars,-0.25
2012.0,Command & Conquer: Red Alert 3,-0.5
2013.0,Command & Conquer: Red Alert 3,-0.5
2014.0,Command & Conquer: Red Alert 3,-0.5
2015.0,Command & Conquer: Red Alert 3,-0.5
2012.0,Counter-Strike: Global Offensive,-0.28128371089536136
2013.0,Counter-Strike: Global Offensive,4.718716289104639
2014.0,Counter-Strike: Global Offensive,53.71871628910464
2015.0,Counter-Strike: Global Offensive,128.71871628910463
2012.0,Crusader Kings II,-0.1864406779661017
2013.0,Crusader Kings II,-0.1864406779661017
2014.0,Crusader Kings II,-0.1864406779661017
2015.0,Crusader Kings II,1.8135593220338984
2012.0,Crysis 2 - Maximum Edition,-0.6428571428571429
2013.0,Crysis 2 - Maximum Edition,-0.6428571428571429
2014.0,Crysis 2 - Maximum Edition,-0.6428571428571429
2012.0,Crysis Warhead®,-0.3333333333333333
2013.0,Crysis Warhead®,-0.3333333333333333
2015.0,Crysis Warhead®,-0.3333333333333333
2012.0,Cubemen,-0.6
2013.0,Cubemen,-0.6
2014.0,Cubemen,-0.6
2015.0,Cubemen,-0.6
2012.0,DARK SOULS™: Prepare To Die™ Edition,-0.03225806451612903
2013.0,DARK SOULS™: Prepare To Die™ Edition,-0.03225806451612903
2014.0,DARK SOULS™: Prepare To Die™ Edition,11.96774193548387
2015.0,DARK SOULS™: Prepare To Die™ Edition,2.967741935483871
2012.0,DEFCON,0.0
2013.0,DEFCON,0.0
2014.0,DEFCON,1.0
2015.0,DEFCON,1.0
2012.0,Darksiders™,-0.875
2013.0,Darksiders™,-0.875
2014.0,Darksiders™,-0.875
2015.0,Darksiders™,0.125
2012.0,Dead Pixels,-0.2
2013.0,Dead Pixels,-0.2
2014.0,Dead Pixels,-0.2
2015.0,Dead Pixels,0.8
2012.0,Demolition Inc.,0.0
2014.0,Demolition Inc.,0.0
2012.0,Dinner Date,-0.6666666666666666
2013.0,Dinner Date,-0.6666666666666666
2014.0,Dinner Date,-0.6666666666666666
2015.0,Dinner Date,0.33333333333333337
2012.0,Dino D-Day,-0.15384615384615385
2013.0,Dino D-Day,1.8461538461538463
2014.0,Dino D-Day,2.8461538461538463
2015.0,Dino D-Day,-0.15384615384615385
2012.0,Dishonored,-0.4878048780487805
2013.0,Dishonored,-0.4878048780487805
2014.0,Dishonored,0.5121951219512195
2015.0,Dishonored,0.5121951219512195
2012.0,Doom 3: BFG Edition,-1.0
2013.0,Doom 3: BFG Edition,-1.0
2014.0,Doom 3: BFG Edition,-1.0
2015.0,Doom 3: BFG Edition,-1.0
2012.0,Dungeon Siege III,-1.0
2013.0,Dungeon Siege III,-1.0
2012.0,Dungeons & Dragons Online®,-0.5
2013.0,Dungeons & Dragons Online®,-0.5
2014.0,Dungeons & Dragons Online®,-0.5
2012.0,Endless Space® - Collection,-0.5555555555555556
2013.0,Endless Space® - Collection,-0.5555555555555556
2014.0,Endless Space® - Collection,-0.5555555555555556
2015.0,Endless Space® - Collection,-0.5555555555555556
2012.0,English Country Tune,-1.0
2014.0,English Country Tune,-1.0
2012.0,F.E.A.R. 2: Project Origin,1.0
2012.0,F.E.A.R. 3,-0.1
2013.0,F.E.A.R. 3,0.9
2014.0,F.E.A.R. 3,0.9
2015.0,F.E.A.R. 3,0.9
2012.0,FTL: Faster Than Light,-0.3698630136986301
2013.0,FTL: Faster Than Light,-0.3698630136986301
2014.0,FTL: Faster Than Light,0.6301369863013699
2015.0,FTL: Faster Than Light,-0.3698630136986301
2012.0,Fallen Earth Free2Play,-0.30303030303030304
2013.0,Fallen Earth Free2Play,-0.30303030303030304
2014.0,Fallen Earth Free2Play,3.696969696969697
2015.0,Fallen Earth Free2Play,4.696969696969697
2012.0,Fallout: A Post Nuclear Role Playing Game,-0.2857142857142857
2013.0,Fallout: A Post Nuclear Role Playing Game,-0.2857142857142857
2014.0,Fallout: A Post Nuclear Role Playing Game,-0.2857142857142857
2015.0,Fallout: A Post Nuclear Role Playing Game,-0.2857142857142857
2012.0,Far Cry 3,-0.3968253968253968
2013.0,Far Cry 3,2.6031746031746033
2014.0,Far Cry 3,6.603174603174603
2015.0,Far Cry 3,1.6031746031746033
2012.0,Far Cry®,-0.8
2014.0,Far Cry®,0.19999999999999996
2015.0,Far Cry®,-0.8
2012.0,Fieldrunners,1.0
2012.0,Front Mission Evolved,-1.0
2012.0,Galactic Civilizations® II: Ultimate Edition,-0.25
2013.0,Galactic Civilizations® II: Ultimate Edition,-0.25
2014.0,Galactic Civilizations® II: Ultimate Edition,0.75
2012.0,Gotham City Impostors Free to Play,-0.2826086956521739
2013.0,Gotham City Impostors Free to Play,0.7173913043478262
2014.0,Gotham City Impostors Free to Play,3.717391304347826
2015.0,Gotham City Impostors Free to Play,3.717391304347826
2012.0,Grand Theft Auto: San Andreas,-0.3157894736842105
2013.0,Grand Theft Auto: San Andreas,-0.3157894736842105
2014.0,Grand Theft Auto: San Andreas,2.6842105263157894
2015.0,Grand Theft Auto: San Andreas,0.6842105263157895
2012.0,Gumboy Tournament,0.6666666666666666
2014.0,Gumboy Tournament,1.6666666666666665
2012.0,Half-Life 2: Lost Coast,-0.3076923076923077
2013.0,Half-Life 2: Lost Coast,-0.3076923076923077
2014.0,Half-Life 2: Lost Coast,1.6923076923076923
2015.0,Half-Life 2: Lost Coast,-0.3076923076923077
2012.0,Hero Academy,-0.5
2014.0,Hero Academy,0.5
2012.0,Hitman: Absolution™,-0.4657534246575342
2013.0,Hitman: Absolution™,-0.4657534246575342
2014.0,Hitman: Absolution™,2.5342465753424657
2015.0,Hitman: Absolution™,0.5342465753424658
2012.0,Hotline Miami,-0.13793103448275862
2013.0,Hotline Miami,-0.13793103448275862
2014.0,Hotline Miami,-0.13793103448275862
2015.0,Hotline Miami,-0.13793103448275862
2012.0,Indie Game: The Movie,-0.16666666666666666
2013.0,Indie Game: The Movie,0.8333333333333334
2014.0,Indie Game: The Movie,-0.16666666666666666
2015.0,Indie Game: The Movie,-0.16666666666666666
2012.0,Insaniquarium Deluxe,-0.4
2014.0,Insaniquarium Deluxe,-0.4
2015.0,Insaniquarium Deluxe,-0.4
2012.0,Jagged Alliance - Back in Action,1.0
2013.0,Jagged Alliance - Back in Action,0.0
2012.0,L.A. Noire,-0.3125
2013.0,L.A. Noire,-0.3125
2014.0,L.A. Noire,0.6875
2015.0,L.A. Noire,-0.3125
2012.0,LEGO® Batman 2 DC Super Heroes™,-0.3333333333333333
2014.0,LEGO® Batman 2 DC Super Heroes™,-0.3333333333333333
2015.0,LEGO® Batman 2 DC Super Heroes™,0.6666666666666667
2012.0,LIMBO,-0.2727272727272727
2013.0,LIMBO,-0.2727272727272727
2014.0,LIMBO,-0.2727272727272727
2015.0,LIMBO,-0.2727272727272727
2012.0,LOOM™,-1.0
2012.0,Little Inferno,-0.12903225806451613
2013.0,Little Inferno,-0.12903225806451613
2014.0,Little Inferno,-0.12903225806451613
2015.0,Little Inferno,-0.12903225806451613
2012.0,Lord of the Rings: War in the North,-0.5882352941176471
2013.0,Lord of the Rings: War in the North,-0.5882352941176471
2014.0,Lord of the Rings: War in the North,-0.5882352941176471
2015.0,Lord of the Rings: War in the North,1.4117647058823528
2012.0,MX vs. ATV Reflex,-0.6
2013.0,MX vs. ATV Reflex,-0.6
2014.0,MX vs. ATV Reflex,-0.6
2015.0,MX vs. ATV Reflex,-0.6
2012.0,Magic: The Gathering - Duels of the Planeswalkers 2013,0.5
2013.0,Magic: The Gathering - Duels of the Planeswalkers 2013,0.5
2014.0,Magic: The Gathering - Duels of the Planeswalkers 2013,0.5
2012.0,Max Payne 3,-0.4222222222222222
2013.0,Max Payne 3,-0.4222222222222222
2014.0,Max Payne 3,3.577777777777778
2015.0,Max Payne 3,0.5777777777777777
2012.0,Men of War: Assault Squad,-0.2727272727272727
2013.0,Men of War: Assault Squad,-0.2727272727272727
2014.0,Men of War: Assault Squad,-0.2727272727272727
2015.0,Men of War: Assault Squad,-0.2727272727272727
2012.0,Might & Magic: Heroes VI,-0.5
2014.0,Might & Magic: Heroes VI,1.5
2015.0,Might & Magic: Heroes VI,0.5
2012.0,Nation Red,-0.2857142857142857
2013.0,Nation Red,-0.2857142857142857
2014.0,Nation Red,-0.2857142857142857
2015.0,Nation Red,-0.2857142857142857
2012.0,Natural Selection 2,-0.3508771929824561
2013.0,Natural Selection 2,0.6491228070175439
2014.0,Natural Selection 2,1.6491228070175439
2015.0,Natural Selection 2,2.6491228070175437
2012.0,Need For Speed: Hot Pursuit,-0.4666666666666667
2013.0,Need For Speed: Hot Pursuit,-0.4666666666666667
2014.0,Need For Speed: Hot Pursuit,2.533333333333333
2015.0,Need For Speed: Hot Pursuit,0.5333333333333333
2012.0,Orcs Must Die! 2,-0.325
2013.0,Orcs Must Die! 2,-0.325
2014.0,Orcs Must Die! 2,-0.325
2015.0,Orcs Must Die! 2,0.675
2012.0,Party of Sin,1.0
2012.0,Penumbra: Black Plague Gold Edition,-0.5
2014.0,Penumbra: Black Plague Gold Edition,-0.5
2015.0,Penumbra: Black Plague Gold Edition,-0.5
2012.0,"Pirates, Vikings, and Knights II",-0.5
2013.0,"Pirates, Vikings, and Knights II",-0.5
2014.0,"Pirates, Vikings, and Knights II",-0.5
2015.0,"Pirates, Vikings, and Knights II",-0.5
2012.0,PlanetSide 2,-0.4056338028169014
2013.0,PlanetSide 2,2.5943661971830987
2014.0,PlanetSide 2,11.5943661971831
2015.0,PlanetSide 2,10.5943661971831
2012.0,Port Royale 3,-1.0
2012.0,Post Apocalyptic Mayhem,-0.3333333333333333
2013.0,Post Apocalyptic Mayhem,-0.3333333333333333
2014.0,Post Apocalyptic Mayhem,-0.3333333333333333
2015.0,Post Apocalyptic Mayhem,-0.3333333333333333
2012.0,"Precipice of Darkness, Episode Two",0.0
2014.0,"Precipice of Darkness, Episode Two",0.0
2012.0,Primal Carnage,-0.36
2013.0,Primal Carnage,1.6400000000000001
2014.0,Primal Carnage,-0.36
2015.0,Primal Carnage,-0.36
2012.0,QUAKE,-0.3333333333333333
2014.0,QUAKE,-0.3333333333333333
2015.0,QUAKE,-0.3333333333333333
2012.0,Quantum Conundrum,-0.5
2014.0,Quantum Conundrum,-0.5
2012.0,Rayman® Origins,-1.0
2013.0,Rayman® Origins,-1.0
2015.0,Rayman® Origins,0.0
2012.0,Realm of the Mad God,-0.23043478260869565
2013.0,Realm of the Mad God,1.7695652173913043
2014.0,Realm of the Mad God,15.769565217391305
2015.0,Realm of the Mad God,8.769565217391305
2012.0,Red Faction Guerrilla Steam Edition,-0.3125
2014.0,Red Faction Guerrilla Steam Edition,0.6875
2015.0,Red Faction Guerrilla Steam Edition,-0.3125
2012.0,Red Faction®: Armageddon™,0.4
2014.0,Red Faction®: Armageddon™,-0.6
2012.0,Red Orchestra: Ostfront 41-45,-0.5
2013.0,Red Orchestra: Ostfront 41-45,-0.5
2012.0,Renegade Ops,-1.0
2014.0,Renegade Ops,-1.0
2012.0,Resident Evil: Operation Raccoon City,1.3333333333333333
2014.0,Resident Evil: Operation Raccoon City,0.3333333333333333
2015.0,Resident Evil: Operation Raccoon City,1.3333333333333333
2012.0,Retro City Rampage™ DX,-0.375
2014.0,Retro City Rampage™ DX,-0.375
2015.0,Retro City Rampage™ DX,-0.375
2012.0,Ricochet,0.1
2013.0,Ricochet,0.1
2014.0,Ricochet,0.1
2015.0,Ricochet,0.1
2012.0,Risen 2: Dark Waters,-0.3333333333333333
2014.0,Risen 2: Dark Waters,-0.3333333333333333
2015.0,Risen 2: Dark Waters,0.6666666666666667
2012.0,Rochard,-0.6
2013.0,Rochard,-0.6
2014.0,Rochard,-0.6
2012.0,S.T.A.L.K.E.R.: Call of Pripyat,-0.7777777777777778
2013.0,S.T.A.L.K.E.R.: Call of Pripyat,-0.7777777777777778
2014.0,S.T.A.L.K.E.R.: Call of Pripyat,-0.7777777777777778
2015.0,S.T.A.L.K.E.R.: Call of Pripyat,-0.7777777777777778
2012.0,SPORE™,-0.4722222222222222
2013.0,SPORE™,-0.4722222222222222
2014.0,SPORE™,0.5277777777777778
2015.0,SPORE™,1.5277777777777777
2012.0,STAR WARS™ Jedi Knight - Jedi Academy™,-0.2857142857142857
2014.0,STAR WARS™ Jedi Knight - Jedi Academy™,-0.2857142857142857
2015.0,STAR WARS™ Jedi Knight - Jedi Academy™,-0.2857142857142857
2012.0,Secret of the Magic Crystals,-0.3333333333333333
2013.0,Secret of the Magic Crystals,-0.3333333333333333
2014.0,Secret of the Magic Crystals,-0.3333333333333333
2015.0,Secret of the Magic Crystals,0.6666666666666667
2012.0,Sid Meier's Civilization V: Gods and Kings,-1.0
2014.0,Sid Meier's Civilization V: Gods and Kings,-1.0
2012.0,Sins of a Solar Empire®: Rebellion,-0.46153846153846156
2013.0,Sins of a Solar Empire®: Rebellion,-0.46153846153846156
2014.0,Sins of a Solar Empire®: Rebellion,-0.46153846153846156
2015.0,Sins of a Solar Empire®: Rebellion,-0.46153846153846156
2012.0,SlamIt Pinball Big Score,0.0
2012.0,Sleeping Dogs,-0.4915254237288136
2013.0,Sleeping Dogs,1.5084745762711864
2014.0,Sleeping Dogs,2.5084745762711864
2015.0,Sleeping Dogs,-0.4915254237288136
2012.0,Sniper Elite,-0.6666666666666666
2015.0,Sniper Elite,0.33333333333333337
2012.0,Solar 2,-1.0
2013.0,Solar 2,-1.0
2014.0,Solar 2,-1.0
2012.0,Sonic CD,-0.3333333333333333
2014.0,Sonic CD,0.6666666666666667
2012.0,Source Filmmaker,-0.5652173913043478
2013.0,Source Filmmaker,1.4347826086956523
2014.0,Source Filmmaker,0.4347826086956522
2015.0,Source Filmmaker,1.4347826086956523
2012.0,Spec Ops: The Line,-0.20481927710843373
2013.0,Spec Ops: The Line,-0.20481927710843373
2014.0,Spec Ops: The Line,-0.20481927710843373
2015.0,Spec Ops: The Line,0.7951807228915663
2012.0,Streets of Rage 2,-1.0
2012.0,Super Crate Box,-0.3333333333333333
2013.0,Super Crate Box,-0.3333333333333333
2014.0,Super Crate Box,1.6666666666666667
2015.0,Super Crate Box,-0.3333333333333333
2012.0,Super Hexagon,-0.09210526315789473
2013.0,Super Hexagon,2.9078947368421053
2014.0,Super Hexagon,0.9078947368421053
2015.0,Super Hexagon,-0.09210526315789473
2012.0,Super MNC,-0.23809523809523808
2013.0,Super MNC,-0.23809523809523808
2014.0,Super MNC,2.761904761904762
2015.0,Super MNC,4.761904761904762
2012.0,Supreme Commander: Forged Alliance,-0.5454545454545454
2013.0,Supreme Commander: Forged Alliance,-0.5454545454545454
2014.0,Supreme Commander: Forged Alliance,-0.5454545454545454
2015.0,Supreme Commander: Forged Alliance,-0.5454545454545454
2012.0,Symphony,0.5
2014.0,Symphony,0.5
2012.0,Synergy,-0.4642857142857143
2013.0,Synergy,-0.4642857142857143
2014.0,Synergy,0.5357142857142857
2015.0,Synergy,-0.4642857142857143
2012.0,Team Fortress Classic,-0.17647058823529413
2013.0,Team Fortress Classic,0.8235294117647058
2014.0,Team Fortress Classic,1.8235294117647058
2015.0,Team Fortress Classic,1.8235294117647058
2012.0,The Elder Scrolls III: Morrowind® Game of the Year Edition,-0.6
2013.0,The Elder Scrolls III: Morrowind® Game of the Year Edition,-0.6
2014.0,The Elder Scrolls III: Morrowind® Game of the Year Edition,-0.6
2015.0,The Elder Scrolls III: Morrowind® Game of the Year Edition,-0.6
2012.0,The Kings' Crusade,1.0
2014.0,The Kings' Crusade,1.0
2012.0,The Lord of the Rings Online™,-0.625
2013.0,The Lord of the Rings Online™,-0.625
2014.0,The Lord of the Rings Online™,-0.625
2015.0,The Lord of the Rings Online™,-0.625
2012.0,The Misadventures of P.B. Winterbottom,-1.0
2012.0,The Walking Dead,-0.2676056338028169
2013.0,The Walking Dead,-0.2676056338028169
2014.0,The Walking Dead,-0.2676056338028169
2015.0,The Walking Dead,0.7323943661971831
2012.0,To the Moon,-0.5263157894736842
2013.0,To the Moon,-0.5263157894736842
2014.0,To the Moon,-0.5263157894736842
2015.0,To the Moon,-0.5263157894736842
2012.0,Tobe's Vertical Adventure,1.0
2012.0,Tomb Raider: Legend,-0.5
2014.0,Tomb Raider: Legend,-0.5
2012.0,Torchlight II,-0.47560975609756095
2013.0,Torchlight II,-0.47560975609756095
2014.0,Torchlight II,0.524390243902439
2015.0,Torchlight II,-0.47560975609756095
2012.0,Toy Soldiers,-1.0
2012.0,TrackMania Nations Forever,-0.4666666666666667
2013.0,TrackMania Nations Forever,0.5333333333333333
2014.0,TrackMania Nations Forever,-0.4666666666666667
2015.0,TrackMania Nations Forever,-0.4666666666666667
2012.0,Trials 2: Second Edition,-1.0
2012.0,Tribes: Ascend,-0.2857142857142857
2013.0,Tribes: Ascend,-0.2857142857142857
2014.0,Tribes: Ascend,3.7142857142857144
2015.0,Tribes: Ascend,0.7142857142857143
2012.0,Trine 2: Complete Story,-0.7241379310344828
2013.0,Trine 2: Complete Story,-0.7241379310344828
2014.0,Trine 2: Complete Story,-0.7241379310344828
2015.0,Trine 2: Complete Story,-0.7241379310344828
2012.0,Tropico 3: Absolute Power,0.0
2014.0,Tropico 3: Absolute Power,0.0
2012.0,Tropico 4,-0.6153846153846154
2013.0,Tropico 4,-0.6153846153846154
2014.0,Tropico 4,-0.6153846153846154
2015.0,Tropico 4,-0.6153846153846154
2012.0,Two Worlds II HD,-0.4
2013.0,Two Worlds II HD,-0.4
2014.0,Two Worlds II HD,1.6
2012.0,Unmechanical,-1.0
2012.0,Unreal Tournament 2004: Editor's Choice Edition,-0.3333333333333333
2013.0,Unreal Tournament 2004: Editor's Choice Edition,-0.3333333333333333
2014.0,Unreal Tournament 2004: Editor's Choice Edition,-0.3333333333333333
2015.0,Unreal Tournament 2004: Editor's Choice Edition,-0.3333333333333333
2012.0,Unreal Tournament 3 Black,-0.5
2013.0,Unreal Tournament 3 Black,-0.5
2014.0,Unreal Tournament 3 Black,-0.5
2012.0,Vampire: The Masquerade - Bloodlines,-0.6666666666666666
2014.0,Vampire: The Masquerade - Bloodlines,-0.6666666666666666
2015.0,Vampire: The Masquerade - Bloodlines,-0.6666666666666666
2012.0,"Warhammer® 40,000: Dawn of War® - Dark Crusade",-0.5833333333333334
2014.0,"Warhammer® 40,000: Dawn of War® - Dark Crusade",-0.5833333333333334
2015.0,"Warhammer® 40,000: Dawn of War® - Dark Crusade",-0.5833333333333334
2012.0,Warlock - Master of the Arcane,-0.5
2012.0,Warp,1.0
2012.0,Westward Collection,-1.0
2012.0,Wolfenstein 3D,-0.3333333333333333
2014.0,Wolfenstein 3D,-0.3333333333333333
2015.0,Wolfenstein 3D,-0.3333333333333333
2012.0,World of Goo,-0.7142857142857143
2013.0,World of Goo,-0.7142857142857143
2014.0,World of Goo,-0.7142857142857143
2015.0,World of Goo,0.2857142857142857
2012.0,X-COM: Apocalypse,-1.0
2012.0,XCOM: Enemy Unknown,-0.37383177570093457
2013.0,XCOM: Enemy Unknown,-0.37383177570093457
2014.0,XCOM: Enemy Unknown,-0.37383177570093457
2015.0,XCOM: Enemy Unknown,1.6261682242990654
2012.0,Zombie Panic! Source,-0.2571428571428571
2013.0,Zombie Panic! Source,-0.2571428571428571
2014.0,Zombie Panic! Source,-0.2571428571428571
2015.0,Zombie Panic! Source,0.7428571428571429
2013.0,3079 -- Block Action RPG,-0.3333333333333333
